stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
100629,"W KINGSBRIDGE RD/UNIVERSITY AV",,  40.868262, -73.901233,,,0,
100630,"W KINGSBRIDGE RD/JEROME AV",,  40.867430, -73.897670,,,0,
100631,"E KINGSBRIDGE RD/GRAND CONCOURSE",,  40.865800, -73.894227,,,0,
100632,"E KINGSBRIDGE RD/E192 ST",,  40.863722, -73.894364,,,0,
100633,"E KINGSBRIDGE RD/E FORDHAM RD",,  40.862089, -73.893936,,,0,
100636,"E FORDHAM RD/BATHGATE AV",,  40.859601, -73.887654,,,0,
100640,"SOUTHERN BL/E FORDHAM RD",,  40.856252, -73.880972,,,0,
100641,"SOUTHERN BL/E 187 ST",,  40.853173, -73.881852,,,0,
100642,"SOUTHERN BL/E 183 ST",,  40.850918, -73.882488,,,0,
100643,"SOUTHERN BL/E 182 ST",,  40.847976, -73.883339,,,0,
100644,"E 180 ST/CROTONA PY",,  40.845674, -73.883990,,,0,
100645,"E 180 ST/DALY AV",,  40.844403, -73.881557,,,0,
100646,"BOSTON RD/E 180 ST",,  40.842561, -73.878332,,,0,
100647,"BOSTON RD/E 178 ST",,  40.840915, -73.879477,,,0,
100652,"BAINBRIDGE AV/RESERVOIR OVAL E",,  40.877286, -73.879625,,,0,
100654,"E GUN HILL RD/BAINBRIDGE AV",,  40.881347, -73.878833,,,0,
100655,"E GUN HILL RD/DE KALB AV",,  40.882485, -73.880700,,,0,
100657,"JEROME AV/E 205 ST",,  40.876463, -73.888117,,,0,
100675,"KAPPOCK ST/JOHNSON AV",,  40.877566, -73.917738,,,0,
100676,"KAPPOCK ST/KNOLLS CRES",,  40.879473, -73.916643,,,0,
100677,"HENRY HUDSON PKY E/W 227 ST",,  40.881180, -73.917093,,,0,
100678,"HENRY HUDSON PKY E/W 232 ST",,  40.884434, -73.914569,,,0,
100679,"HENRY HUDSON PKY E/W 235 ST",,  40.886027, -73.912570,,,0,
100680,"HENRY HUDSON PKY E/W 238 ST",,  40.888556, -73.909504,,,0,
100700,"HENRY HUDSON PKY W/W 239 ST",,  40.889606, -73.909010,,,0,
100701,"HENRY HUDSON PKY W/W 237 ST",,  40.887849, -73.911920,,,0,
100702,"HENRY HUDSON PKY W/W 236 ST",,  40.886798, -73.912533,,,0,
100703,"HENRY HUDSON PKY W/W 232 ST",,  40.884346, -73.915205,,,0,
100704,"HENRY HUDSON PKY W/W 227 ST",,  40.881570, -73.917346,,,0,
100705,"HENRY HUDSON PKY W/INDEPENDENCE AV",,  40.880804, -73.918950,,,0,
100706,"KAPPOCK ST/KNOLLS CRES",,  40.879090, -73.916789,,,0,
100707,"KAPPOCK ST/JOHNSON AV",,  40.877396, -73.918013,,,0,
100723,"W 205 ST/PAUL AV",,  40.876999, -73.889855,,,0,
100726,"JEROME AV/E 205 ST",,  40.875727, -73.888263,,,0,
100727,"JEROME AV/E MOSHOLU PY N",,  40.879785, -73.884390,,,0,
100729,"BAINBRIDGE AV/E GUN HILL RD",,  40.880729, -73.878715,,,0,
100730,"BAINBRIDGE AV/E 210 ST",,  40.879346, -73.879176,,,0,
100731,"BAINBRIDGE AV/VAN CORTLANDT AV E",,  40.877066, -73.879941,,,0,
100737,"OGDEN AV/UNIVERSITY AV",,  40.843611, -73.923774,,,0,
100738,"OGDEN AV/W 171 ST",,  40.842208, -73.924406,,,0,
100740,"OGDEN AV/W 169 ST",,  40.840246, -73.925345,,,0,
100741,"W 168 ST/NELSON AV",,  40.838256, -73.924573,,,0,
100742,"WOODYCREST AV/W 168 ST",,  40.838422, -73.923294,,,0,
100743,"SHAKESPEARE AV/W 169 ST",,  40.839536, -73.922454,,,0,
100744,"W 170 ST/EDWARD L GRANT HY",,  40.840106, -73.921059,,,0,
100745,"W 170 ST/JEROME AV",,  40.840210, -73.917817,,,0,
100748,"E 170 ST/FINDLAY AV",,  40.837128, -73.909823,,,0,
100749,"E 170 ST/CLAY AV",,  40.837064, -73.908222,,,0,
100750,"CLAY AV/E 171 ST",,  40.838632, -73.906391,,,0,
100751,"CLAREMONT PKY/WEBSTER AV",,  40.839509, -73.904973,,,0,
100752,"CLAREMONT PKY/WASHINGTON AV",,  40.838615, -73.902322,,,0,
100753,"CLAREMONT PKY/3 AV",,  40.837936, -73.900841,,,0,
100754,"CLAREMONT PKY/CROTONA AV",,  40.836374, -73.897963,,,0,
100755,"CLAREMONT PKY/BOSTON RD",,  40.834927, -73.894341,,,0,
100761,"LOUIS NINE BL/BOSTON RD",,  40.834924, -73.893882,,,0,
100762,"CLAREMONT PKY/CROTONA PARK E",,  40.835436, -73.894976,,,0,
100763,"CLAREMONT PKY/CROTONA AV",,  40.836613, -73.897576,,,0,
100764,"CLAREMONT PKY/3 AV",,  40.838452, -73.901505,,,0,
100765,"CLAREMONT PKY/WASHINGTON AV",,  40.839093, -73.902990,,,0,
100766,"CLAREMONT PKY/WEBSTER AV",,  40.839795, -73.905146,,,0,
100768,"E 170 ST/TELLER AV",,  40.837051, -73.909129,,,0,
100769,"E 170 ST/COLLEGE AV",,  40.837760, -73.910946,,,0,
100771,"E 170 ST/WALTON AV",,  40.839765, -73.916263,,,0,
100772,"E 170 ST/JEROME AV",,  40.840227, -73.917484,,,0,
100773,"W 170 ST/EDWARD L. GRANT HY",,  40.840323, -73.921134,,,0,
100775,"SHAKESPEARE AV/W 169 ST",,  40.839023, -73.922795,,,0,
100779,"PLIMPTON AV/EDWARD L. GRANT HY",,  40.842407, -73.922982,,,0,
100780,"EDWARD L GRANT HY/UNIVERSITY AV",,  40.843957, -73.922893,,,0,
100796,"W FORDHAM RD/UNIVERSITY AV",,  40.862703, -73.904256,,,0,
100797,"E FORDHAM RD/WALTON AV",,  40.862451, -73.900497,,,0,
100798,"E FORDHAM RD/GRAND CONCOURSE",,  40.862328, -73.897602,,,0,
100799,"E FORDHAM RD/VALENTINE AV",,  40.862225, -73.896061,,,0,
100807,"E FORDHAM RD/SOUTHERN BL",,  40.856465, -73.880146,,,0,
100808,"PELHAM PKWY/WHITE PLAINS RD",,  40.856715, -73.867834,,,0,
100809,"PELHAM PKWY/MULINER AV",,  40.856878, -73.861761,,,0,
100810,"PELHAM PKWY/HONE AV",,  40.856920, -73.860141,,,0,
100811,"PELHAM PKWY/WILLIAMSBRIDGE RD",,  40.857022, -73.856349,,,0,
100820,"CITY ISLAND AV/KILROE ST",,  40.854568, -73.790998,,,0,
100821,"CITY ISLAND AV/CROSS ST",,  40.853240, -73.790066,,,0,
100822,"CITY ISLAND AV/BEACH ST",,  40.851731, -73.788990,,,0,
100823,"CITY ISLAND AV/DITMARS ST",,  40.849464, -73.787397,,,0,
100824,"CITY ISLAND AV/FORDHAM ST",,  40.846915, -73.786479,,,0,
100825,"CITY ISLAND AV/SCHOFIELD ST",,  40.844820, -73.785690,,,0,
100826,"CITY ISLAND AV/WINTERS ST",,  40.843817, -73.785314,,,0,
100827,"CITY ISLAND AV/PELL PL",,  40.842177, -73.784701,,,0,
100828,"CITY ISLAND AV/PILOT ST",,  40.841279, -73.784368,,,0,
100829,"CITY ISLAND AV/ROCHELLE ST",,  40.838969, -73.783486,,,0,
100840,"PELHAM PKWY/WILLIAMSBRIDGE RD",,  40.857583, -73.857009,,,0,
100842,"PELHAM PKWY/WHITE PLAINS RD",,  40.857321, -73.867413,,,0,
100843,"E FORDHAM RD/SOUTHERN BL",,  40.857310, -73.880492,,,0,
100849,"E FORDHAM RD/VALENTINE AV",,  40.862434, -73.895987,,,0,
100850,"E FORDHAM RD/E 190 ST",,  40.862485, -73.897876,,,0,
100851,"E FORDHAM RD/JEROME AV",,  40.862753, -73.900764,,,0,
100854,"W FORDHAM RD/SEDGWICK AV",,  40.862839, -73.908451,,,0,
100860,"CITY ISLAND AV/ROCHELLE ST",,  40.839060, -73.783366,,,0,
100861,"CITY ISLAND AV/PILOT ST",,  40.841152, -73.784108,,,0,
100862,"CITY ISLAND AV/PELL PL",,  40.842847, -73.784746,,,0,
100863,"CITY ISLAND AV/WINTERS ST",,  40.844080, -73.785197,,,0,
100864,"CITY ISLAND AV/SCHOFIELD ST",,  40.845445, -73.785713,,,0,
100865,"CITY ISLAND AV/FORDHAM ST",,  40.847530, -73.786495,,,0,
100866,"CITY ISLAND AV/DITMARS ST",,  40.849640, -73.787283,,,0,
100867,"CITY ISLAND AV/BEACH ST",,  40.852272, -73.789140,,,0,
100868,"CITY ISLAND AV/CROSS ST",,  40.853373, -73.789970,,,0,
100869,"CITY ISLAND AV/KILROE ST",,  40.854501, -73.790720,,,0,
100870,"CITY ISLAND RD/ORCHARD BEACH CIR",,  40.860564, -73.801311,,,0,
100876,"ELTON AV/E 161 ST",,  40.823758, -73.911987,,,0,
100883,"JEROME AV/W 161 ST",,  40.829981, -73.930187,,,0,
100884,"OGDEN AV/W 162 ST",,  40.831913, -73.929871,,,0,
100893,"OGDEN AV/W 164 ST",,  40.833175, -73.929151,,,0,
100894,"OGDEN AV/W 165 ST",,  40.834665, -73.928307,,,0,
100895,"OGDEN AV/W 166 ST",,  40.835862, -73.927637,,,0,
100896,"OGDEN AV/W 167 ST",,  40.837395, -73.926757,,,0,
100897,"OGDEN AV/W 168 ST",,  40.838786, -73.925935,,,0,
100922,"OGDEN AV/W 168 ST",,  40.838216, -73.926456,,,0,
100923,"OGDEN AV/W 167 ST",,  40.836496, -73.927472,,,0,
100924,"OGDEN AV/W 166 ST",,  40.835332, -73.928140,,,0,
100925,"OGDEN AV/W 165 ST",,  40.834183, -73.928763,,,0,
100926,"OGDEN AV/W 164 ST",,  40.832641, -73.929628,,,0,
100927,"OGDEN AV/W 162 ST",,  40.831732, -73.930142,,,0,
100946,"WESTCHESTER AV/MIDDLETOWN RD",,  40.843758, -73.836358,,,0,
100947,"WESTCHESTER AV/ROBERTS AV",,  40.845448, -73.834207,,,0,
100948,"WESTCHESTER AV/CROSBY AV",,  40.846917, -73.832335,,,0,
100949,"WESTCHESTER AV/MAHAN AV",,  40.849025, -73.830544,,,0,
100950,"WESTCHESTER AV/WILKINSON AV",,  40.851708, -73.829539,,,0,
100956,"COUNTRY CLUB RD/KEARNEY AV",,  40.842489, -73.824756,,,0,
100960,"CAMPBELL DR/STADIUM AV",,  40.837910, -73.818838,,,0,
100961,"CAMPBELL DR/AGAR PL",,  40.839129, -73.817273,,,0,
100962,"CAMPBELL DR/COUNTRY CLUB RD",,  40.841062, -73.817857,,,0,
100963,"COUNTRY CLUB RD/REED PL",,  40.841059, -73.819071,,,0,
100965,"RADIO DR/LUCERNE ST",,  40.843131, -73.817143,,,0,
100966,"RADIO DR/GRISWOLD AV",,  40.843952, -73.819378,,,0,
100967,"RESEARCH AV/AMPERE AV",,  40.845906, -73.819206,,,0,
100973,"SPENCER DR/STADIUM AV",,  40.842527, -73.820571,,,0,
100974,"COUNTRY CLUB RD/LOHENGRIN PL",,  40.840848, -73.821179,,,0,
100977,"COUNTRY CLUB RD/MC DONOUGH PL",,  40.842745, -73.825073,,,0,
100981,"WESTCHESTER AV/WILKINSON AV",,  40.851299, -73.829945,,,0,
100982,"WESTCHESTER AV/ST THERESA AV",,  40.849330, -73.830543,,,0,
100983,"WESTCHESTER AV/BUHRE AV",,  40.847134, -73.832306,,,0,
100984,"WESTCHESTER AV/ROBERTS AV",,  40.845580, -73.834221,,,0,
100985,"WESTCHESTER AV/MULFORD AV",,  40.844408, -73.835719,,,0,
101014,"WILLIS AV/E 138 ST",,  40.808930, -73.922855,,,0,
101015,"WILLIS AV/E 140 ST",,  40.810634, -73.921632,,,0,
101016,"WILLIS AV/E 142 ST",,  40.811874, -73.920727,,,0,
101017,"WILLIS AV/E 144 ST",,  40.813111, -73.919823,,,0,
101018,"WILLIS AV/E 146 ST",,  40.814356, -73.918914,,,0,
101020,"3 AV/E 152 ST",,  40.817711, -73.915250,,,0,
101021,"3 AV/E 153 ST",,  40.818712, -73.914144,,,0,
101023,"3 AV/E 158 ST",,  40.821732, -73.911885,,,0,
101027,"3 AV/E 166 ST",,  40.828592, -73.906796,,,0,
101028,"3 AV/E 168 ST",,  40.831331, -73.905596,,,0,
101029,"3 AV/E 169 ST",,  40.833076, -73.904686,,,0,
101030,"3 AV/ST PAULS PL",,  40.836219, -73.902564,,,0,
101031,"3 AV/CLAREMONT PY",,  40.838412, -73.900936,,,0,
101032,"3 AV/E 172 ST",,  40.839919, -73.899805,,,0,
101034,"3 AV/E 175 ST",,  40.844462, -73.897167,,,0,
101036,"3 AV/E 180 ST",,  40.850937, -73.893734,,,0,
101038,"3 AV/E 187 ST",,  40.857203, -73.890991,,,0,
101047,"3 AV/E 183 ST",,  40.853907, -73.891224,,,0,
101051,"3 AV/CROSS BRONX EP",,  40.843244, -73.898018,,,0,
101052,"3 AV/E 174 ST",,  40.842078, -73.898605,,,0,
101053,"3 AV/E 172 ST",,  40.839423, -73.900416,,,0,
101055,"3 AV/ST PAULS PL",,  40.835687, -73.903194,,,0,
101057,"3 AV/E 168 ST",,  40.830768, -73.906088,,,0,
101058,"3 AV/E 166 ST",,  40.827511, -73.907451,,,0,
101059,"3 AV/E 163 ST",,  40.823866, -73.908942,,,0,
101060,"3 AV/E 161 ST",,  40.822647, -73.909879,,,0,
101061,"3 AV/E 158 ST",,  40.821236, -73.912453,,,0,
101062,"3 AV/E 156 ST",,  40.819905, -73.913351,,,0,
101063,"3 AV/E 154 ST",,  40.818704, -73.914396,,,0,
101066,"3 AV/E 150 ST",,  40.816142, -73.917547,,,0,
101067,"WILLIS AV/E 148 ST",,  40.815158, -73.918595,,,0,
101068,"WILLIS AV/E 146 ST",,  40.813912, -73.919504,,,0,
101069,"WILLIS AV/E 144 ST",,  40.812711, -73.920405,,,0,
101070,"WILLIS AV/E 142 ST",,  40.811761, -73.921103,,,0,
101071,"WILLIS AV/E 141 ST",,  40.810837, -73.921772,,,0,
101072,"WILLIS AV/E 138 ST",,  40.809254, -73.922909,,,0,
101074,"E 138 ST/3 AV",,  40.810945, -73.926956,,,0,
101137,"BAINBRIDGE AV/E 212 ST",,  40.883780, -73.877581,,,0,
101138,"BAINBRIDGE AV/JEROME AV",,  40.886789, -73.877752,,,0,
101139,"E 233 ST/VAN CORTLANDT PK E",,  40.895439, -73.877053,,,0,
101140,"E 233 ST/NAPIER AV",,  40.895643, -73.874897,,,0,
101141,"E 233 ST/ONEIDA AV",,  40.896148, -73.872508,,,0,
101142,"E 233 ST/KEPLER AV",,  40.896549, -73.870591,,,0,
101146,"WEBSTER AV/NEREID AV",,  40.900897, -73.861513,,,0,
101147,"NEREID AV/CARPENTER AV",,  40.899354, -73.856861,,,0,
101148,"NEREID AV/WHITE PLAINS RD",,  40.898440, -73.854552,,,0,
101149,"NEREID AV/BYRON AV",,  40.897757, -73.852785,,,0,
101150,"NEREID AV/BRUNER AV",,  40.898475, -73.849271,,,0,
101152,"BAYCHESTER AV/PITMAN AV",,  40.896328, -73.845091,,,0,
101153,"BAYCHESTER AV/EDENWALD AV",,  40.892962, -73.843800,,,0,
101154,"E 233 ST/BAYCHESTER AV",,  40.888399, -73.841442,,,0,
101155,"E 233 ST/MURDOCK AV",,  40.888560, -73.838740,,,0,
101156,"E 233 ST/SETON AV",,  40.888941, -73.835994,,,0,
101157,"E 233 ST/SECOR AV",,  40.889132, -73.831801,,,0,
101158,"DYRE AV/LIGHT ST",,  40.887891, -73.831418,,,0,
101159,"DYRE AV/BOSTON RD",,  40.884825, -73.831490,,,0,
101160,"BOSTON RD/CONNER ST",,  40.885811, -73.828096,,,0,
101161,"MC OWEN AV/BOSTON RD",,  40.889269, -73.820322,,,0,
101162,"HOLLERS AV/ROPES AV",,  40.888055, -73.817920,,,0,
101163,"ROPES AV/BOSTON RD",,  40.889844, -73.819521,,,0,
101164,"NEREID AV/MURDOCK AV",,  40.899847, -73.843035,,,0,
101165,"NEREID AV/MUNDY LA",,  40.900482, -73.840125,,,0,
101166,"MUNDY LA/PITMAN AV",,  40.897981, -73.839679,,,0,
101167,"ROPES AV/BOSTON RD",,  40.889970, -73.819647,,,0,
101169,"DYRE AV/BOSTON RD",,  40.885069, -73.831237,,,0,
101170,"DYRE AV/LIGHT ST",,  40.888242, -73.831214,,,0,
101171,"E 233 ST/DYRE AV",,  40.889302, -73.831721,,,0,
101172,"E 233 ST/HARPER AV",,  40.889409, -73.833529,,,0,
101173,"E 233 ST/SETON AV",,  40.888926, -73.836880,,,0,
101174,"E 233 ST/MURDOCK AV",,  40.888820, -73.839694,,,0,
101175,"BAYCHESTER AV/E 233 ST",,  40.888826, -73.841976,,,0,
101176,"BAYCHESTER AV/EDENWALD AV",,  40.893239, -73.843669,,,0,
101177,"BAYCHESTER AV/PITMAN AV",,  40.896567, -73.844945,,,0,
101178,"SANFORD BL/S 11 AV",,  40.897937, -73.839093,,,0,
101179,"NEREID AV/SETON AV",,  40.900445, -73.840950,,,0,
101180,"NEREID AV/MURDOCK AV",,  40.899859, -73.843672,,,0,
101181,"NEREID AV/BAYCHESTER AV",,  40.899209, -73.846570,,,0,
101182,"NEREID AV/BRUNER AV",,  40.898445, -73.850030,,,0,
101183,"NEREID AV/BYRON AV",,  40.897927, -73.852394,,,0,
101184,"NEREID AV/WHITE PLAINS RD",,  40.898456, -73.854085,,,0,
101185,"NEREID AV/CARPENTER AV",,  40.899725, -73.857316,,,0,
101186,"WEBSTER AV/E 240 ST",,  40.900752, -73.861803,,,0,
101187,"WEBSTER AV/E 235 ST",,  40.897767, -73.862641,,,0,
101188,"WEBSTER AV/E 233 ST",,  40.895553, -73.863604,,,0,
101189,"E 233 ST/KATONAH AV",,  40.896122, -73.866783,,,0,
101190,"E 233 ST/KEPLER AV",,  40.896694, -73.870366,,,0,
101191,"E 233 ST/ONEIDA AV",,  40.896211, -73.872812,,,0,
101192,"E 233 ST/NAPIER AV",,  40.895739, -73.875215,,,0,
101193,"BAINBRIDGE AV/JEROME AV",,  40.886620, -73.877973,,,0,
101194,"BAINBRIDGE AV/E 212 ST",,  40.883138, -73.877897,,,0,
101201,"E 134 ST/WILLOW AV",,  40.801674, -73.913082,,,0,
101207,"PROSPECT AV/E 149 ST",,  40.812627, -73.904221,,,0,
101208,"PROSPECT AV/KELLY ST",,  40.814976, -73.903375,,,0,
101209,"PROSPECT AV/E 156 ST",,  40.817602, -73.902364,,,0,
101210,"PROSPECT AV/WESTCHESTER AV",,  40.820222, -73.901265,,,0,
101211,"PROSPECT AV/E 163 ST",,  40.822417, -73.900358,,,0,
101212,"PROSPECT AV/E 165 ST",,  40.823934, -73.899728,,,0,
101213,"PROSPECT AV/E 166 ST",,  40.825558, -73.899049,,,0,
101214,"PROSPECT AV/HOME ST",,  40.828223, -73.897943,,,0,
101215,"PROSPECT AV/E 169 ST",,  40.829682, -73.897330,,,0,
101216,"PROSPECT AV/RITTER PL",,  40.831304, -73.896717,,,0,
101217,"PROSPECT AV/BOSTON RD",,  40.833425, -73.896262,,,0,
101218,"CROTONA AV/CLAREMONT PY",,  40.836358, -73.897620,,,0,
101219,"CROTONA AV/E 175 ST",,  40.843059, -73.893135,,,0,
101222,"CROTONA AV/E 179 ST",,  40.847019, -73.889674,,,0,
101223,"CROTONA AV/E 180 ST",,  40.847998, -73.888859,,,0,
101224,"CROTONA AV/E 182 ST",,  40.850181, -73.886480,,,0,
101225,"CROTONA AV/E 183 ST",,  40.852023, -73.884493,,,0,
101226,"CROTONA AV/E 187 ST",,  40.854190, -73.883397,,,0,
101227,"CROTONA AV/E FORDHAM RD",,  40.857189, -73.881892,,,0,
101231,"3 AV/E FORDHAM RD",,  40.860630, -73.890797,,,0,
101236,"CROTONA AV/E 189 ST",,  40.855825, -73.882751,,,0,
101237,"CROTONA AV/E 187 ST",,  40.853612, -73.883865,,,0,
101238,"CROTONA AV/E 183 ST",,  40.851521, -73.885057,,,0,
101239,"CROTONA AV/E 182 ST",,  40.850101, -73.886813,,,0,
101240,"CROTONA AV/E 180 ST",,  40.848264, -73.888822,,,0,
101241,"CROTONA AV/E 179 ST",,  40.846547, -73.890271,,,0,
101244,"CROTONA AV/E 175 ST",,  40.842637, -73.893837,,,0,
101245,"CROTONA AV/CLAREMONT PY",,  40.836608, -73.897844,,,0,
101246,"PROSPECT AV/BOSTON RD",,  40.833615, -73.896504,,,0,
101247,"PROSPECT AV/RITTER PL",,  40.830706, -73.897155,,,0,
101248,"PROSPECT AV/E 169 ST",,  40.829276, -73.897739,,,0,
101249,"PROSPECT AV/HOME ST",,  40.827551, -73.898472,,,0,
101250,"PROSPECT AV/E 166 ST",,  40.825411, -73.899360,,,0,
101251,"PROSPECT AV/E 165 ST",,  40.823775, -73.900038,,,0,
101252,"PROSPECT AV/E 163 ST",,  40.821775, -73.900872,,,0,
101253,"PROSPECT AV/WESTCHESTER AV",,  40.819920, -73.901648,,,0,
101254,"PROSPECT AV/E 156 ST",,  40.817070, -73.902827,,,0,
101255,"PROSPECT AV/E 152 ST",,  40.814820, -73.903683,,,0,
101256,"PROSPECT AV/E 149 ST",,  40.812446, -73.904528,,,0,
101262,"E 135 ST/CYPRESS AV",,  40.804101, -73.913938,,,0,
101274,"W TREMONT AV/MONTGOMERY AV",,  40.851870, -73.916638,,,0,
101275,"MACOMBS RD/NELSON AV",,  40.848384, -73.916285,,,0,
101276,"MACOMBS RD/FEATHERBED LA",,  40.845489, -73.917228,,,0,
101277,"MACOMBS RD/GOBLE PL",,  40.844287, -73.917598,,,0,
101278,"MACOMBS RD/INWOOD AV",,  40.841924, -73.918071,,,0,
101282,"E 170 ST/SHERIDAN AV",,  40.838547, -73.912802,,,0,
101285,"INWOOD AV/MACOMBS RD",,  40.841671, -73.918042,,,0,
101286,"MACOMBS RD/GOBLE PL",,  40.844479, -73.917392,,,0,
101287,"MACOMBS RD/GRAND AV",,  40.846369, -73.916782,,,0,
101288,"MACOMBS RD/W 176 ST",,  40.849149, -73.916029,,,0,
101289,"W TREMONT AV/UNIVERSITY AV",,  40.850906, -73.915779,,,0,
101290,"W TREMONT AV/LORING PL S",,  40.852034, -73.916808,,,0,
101292,"UNDERCLIFF AV/SEDGWICK AV",,  40.852340, -73.919447,,,0,
101294,"UNDERCLIFF AV/W 174 ST",,  40.847579, -73.923251,,,0,
101295,"UNDERCLIFF AV/W 172 ST",,  40.845071, -73.924631,,,0,
101297,"SEDGWICK AV/W 172 ST",,  40.845853, -73.925304,,,0,
101306,"E 149 ST/EXTERIOR ST",,  40.819255, -73.930347,,,0,
101307,"E 149 ST/GRAND CONCOURSE",,  40.818377, -73.926861,,,0,
101309,"E 149 ST/MORRIS AV",,  40.817178, -73.922383,,,0,
101310,"E 149 ST/COURTLANDT AV",,  40.816542, -73.919789,,,0,
101312,"E 149 ST/BROOK AV",,  40.814716, -73.914604,,,0,
101313,"E 149 ST/ST ANN'S AV",,  40.814047, -73.912600,,,0,
101314,"E 149 ST/TRINITY AV",,  40.813359, -73.910177,,,0,
101315,"E 149 ST/JACKSON AV",,  40.813059, -73.908703,,,0,
101316,"E 149 ST/WALES AV",,  40.812779, -73.907136,,,0,
101318,"SOUTHERN BL/E 149 ST",,  40.812179, -73.903625,,,0,
101319,"SOUTHERN BL/LEGGETT AV",,  40.813712, -73.898760,,,0,
101320,"SOUTHERN BL/E 156 ST",,  40.815124, -73.897299,,,0,
101321,"SOUTHERN BL/LONGWOOD AV",,  40.816536, -73.895833,,,0,
101322,"SOUTHERN BL/TIFFANY ST",,  40.818544, -73.893764,,,0,
101324,"SOUTHERN BL/ALDUS ST",,  40.823178, -73.891715,,,0,
101327,"SOUTHERN BL/HOME ST",,  40.828467, -73.891764,,,0,
101328,"SOUTHERN BL/FREEMAN ST",,  40.829968, -73.891808,,,0,
101329,"SOUTHERN BL/JENNINGS ST",,  40.832286, -73.890706,,,0,
101330,"SOUTHERN BL/E 172 ST",,  40.833943, -73.889728,,,0,
101331,"SOUTHERN BL/E 173 ST",,  40.835600, -73.888753,,,0,
101332,"SOUTHERN BL/BOSTON RD",,  40.837199, -73.887785,,,0,
101335,"SOUTHERN BL/E TREMONT AV",,  40.843057, -73.885462,,,0,
101337,"SOUTHERN BL/E 180 ST",,  40.845823, -73.884446,,,0,
101347,"SOUTHERN BL/E 180 ST",,  40.846138, -73.884499,,,0,
101348,"SOUTHERN BL/E 179 ST",,  40.844657, -73.885413,,,0,
101352,"SOUTHERN BL/E 174 ST",,  40.837567, -73.887741,,,0,
101353,"SOUTHERN BL/E 173 ST",,  40.835822, -73.888749,,,0,
101354,"SOUTHERN BL/E 172 ST",,  40.834168, -73.889764,,,0,
101355,"SOUTHERN BL/JENNINGS ST",,  40.832528, -73.890724,,,0,
101356,"SOUTHERN BL/FREEMAN ST",,  40.830292, -73.891945,,,0,
101357,"SOUTHERN BL/HOME ST",,  40.828637, -73.892027,,,0,
101358,"SOUTHERN BL/E 167 ST",,  40.826905, -73.891991,,,0,
101359,"SOUTHERN BL/WESTCHESTER AV",,  40.824580, -73.891803,,,0,
101360,"SOUTHERN BL/ALDUS ST",,  40.822868, -73.891900,,,0,
101362,"SOUTHERN BL/TIFFANY ST",,  40.818478, -73.894129,,,0,
101363,"SOUTHERN BL/LONGWOOD AV",,  40.816076, -73.896607,,,0,
101364,"SOUTHERN BL/E 156 ST",,  40.814710, -73.898025,,,0,
101365,"SOUTHERN BL/LEGGETT AV",,  40.813438, -73.899826,,,0,
101366,"E 149 ST/SOUTHERN BL",,  40.812273, -73.903972,,,0,
101367,"E 149 ST/PROSPECT AV",,  40.812455, -73.904885,,,0,
101368,"E 149 ST/TINTON AV",,  40.812705, -73.906128,,,0,
101369,"E 149 ST/CONCORD AV",,  40.813207, -73.908529,,,0,
101370,"E 149 ST/TRINITY AV",,  40.813606, -73.910454,,,0,
101372,"E 149 ST/BROOK AV",,  40.815166, -73.915301,,,0,
101374,"E 149 ST/COURTLANDT AV",,  40.816745, -73.919846,,,0,
101375,"E 149 ST/MORRIS AV",,  40.817533, -73.923013,,,0,
101377,"E 149 ST/GRAND CONCOURSE",,  40.818589, -73.927078,,,0,
101378,"E 149 ST/GERARD AV",,  40.819092, -73.929075,,,0,
101389,"3 AV/E 140 ST",,  40.812096, -73.925062,,,0,
101401,"3 AV/E 163 ST",,  40.824381, -73.908417,,,0,
101402,"BOSTON RD/E 166 ST",,  40.827328, -73.904705,,,0,
101403,"BOSTON RD/HOME ST",,  40.828768, -73.903048,,,0,
101405,"BOSTON RD/E 169 ST",,  40.831323, -73.899774,,,0,
101406,"BOSTON RD/PROSPECT AV",,  40.833606, -73.895962,,,0,
101407,"BOSTON RD/LOUIS NINE BL",,  40.835193, -73.893676,,,0,
101408,"BOSTON RD/SEABURY PL",,  40.835810, -73.890386,,,0,
101409,"BOSTON RD/SOUTHERN BL",,  40.836914, -73.888328,,,0,
101410,"BOSTON RD/VYSE AV",,  40.839112, -73.884631,,,0,
101411,"BOSTON RD/E TREMONT AV",,  40.840063, -73.880325,,,0,
101413,"E TREMONT AV/BRONX PARK AV",,  40.839847, -73.875735,,,0,
101414,"MORRIS PK AV/E TREMONT AV",,  40.840127, -73.873194,,,0,
101415,"MORRIS PK AV/ADAMS ST",,  40.841492, -73.872190,,,0,
101416,"MORRIS PK AV/TAYLOR AV",,  40.843666, -73.869906,,,0,
101418,"MORRIS PK AV/WHITE PLAINS RD",,  40.845231, -73.865638,,,0,
101419,"MORRIS PK AV/BARNES AV",,  40.845955, -73.862156,,,0,
101420,"MORRIS PK AV/BRONXDALE AV",,  40.846489, -73.859567,,,0,
101421,"MORRIS PK AV/RADCLIFF AV",,  40.847812, -73.856669,,,0,
101422,"MORRIS PK AV/HONE AV",,  40.848841, -73.854382,,,0,
101423,"MORRIS PK AV/WILLIAMSBRIDGE RD",,  40.850154, -73.851469,,,0,
